split,clase,dataset_origen,clase_original,ruta,es_pequena
train,Gotera,calibro,Gotera_Fruto_01_sev5pct,train\Gotera\calibro_Gotera_Fruto_01_sev5pct.png,False
train,Gotera,calibro,Gotera_Hoja_16_sev10_5pct,train\Gotera\calibro_Gotera_Hoja_16_sev10_5pct.png,False
train,Gotera,calibro,Gotera_Fruto_12_sev41pct,train\Gotera\calibro_Gotera_Fruto_12_sev41pct.png,False
train,Gotera,calibro,Gotera_Fruto_11_sev32pct,train\Gotera\calibro_Gotera_Fruto_11_sev32pct.png,False
train,Gotera,calibro,Gotera_Fruto_10_sev85pct,train\Gotera\calibro_Gotera_Fruto_10_sev85pct.png,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_439_jpg.rf.26cff9fcdc9ffccece0c9c87408ee596_box0.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_1205_jpg.rf.8c4fb1ee012c63b0136b54c8f47ce9ba_box0.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_466_jpg.rf.dea404d46e5dc7736fdcf3186701cf84_box0.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_61_jpg.rf.04d0d275d4f5b5736d76f9f269c550d1_box2.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_1403_jpg.rf.dd5966b7cae0b57a32936169704615fe_box0.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_566_jpg.rf.f449b9645057ac2d8d1cae5fe6682d90_box0.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_611_jpg.rf.f8083fda06ab8c2b87220a3e0c7a435b_box0.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_1574_jpg.rf.fa86a7a2755a54e4739b5f25f388444f_box1.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_1574_jpg.rf.fa86a7a2755a54e4739b5f25f388444f_box0.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_1462_jpg.rf.7577c2a2e0027bf39e90080b8a4ccabd_box0.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_1745_jpg.rf.419160a68add07b1615a873aa14cfb7b_box2.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_1728_jpg.rf.abb5327f95260cd07c5f63bbb6c371e2_box0.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_1249_jpg.rf.9a7f766fb7a73560756799b73f1eedf2_box0.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_171_jpg.rf.51b49f03db69004491d0b540a9756382_box16.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_1588_jpg.rf.cd5bd03b44070228748d67ee4670ac6f_box0.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_1741_jpg.rf.331a89a9f79a9abcbd29c6ecf3a63dca_box0.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_1718_jpg.rf.4d1a8c2d9fca8671dfbbe80ffb078681_box0.jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_1167_jpg.rf.dd65b0e00281a9d613a6ef775d39c347_box0.jpg,False
val,Cercospora,jmuben,JMuBEN,val\Cercospora\jmuben_4 (1).jpg,False
val,Cercospora,bracol_crops,Cercospora,val\Cercospora\bracol_crops_1238_jpg.rf.9f60746a93a46b6c3a749b09aa3aa77b_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_1165_jpg.rf.4643ac845bd5a9277c6ebb79551162c0_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_1108_jpg.rf.5ea0ef8c5d54040654db1b4ddd592085_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_709_jpg.rf.e322b40d314771fdb2cfc55cebe29eba_box6.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_70_jpg.rf.73cbc09ae63b4c000d93343f8c9065fd_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_58_jpg.rf.506efac6d26470c2fdb4183f662b7073_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_78_jpg.rf.a7cd763e343f1fa7433a4dfeb3f4bd6f_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_46_jpg.rf.c01aeee104e67cc8466e3bb181b8d446_box2.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_1146_jpg.rf.af087273eeaf856107f1b5f8295e3159_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_1452_jpg.rf.f294c848a054192f1f92d9f35cf6a661_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_30_jpg.rf.ff6bf617de9bc693a1e45f2e4e2ea980_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_70_jpg.rf.73cbc09ae63b4c000d93343f8c9065fd_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_23_jpg.rf.c34370f224a8fa1c2d3657f1fab39388_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_34_jpg.rf.d96807846c226a934f33d120b3bd9676_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_222_jpg.rf.43f593881da8ebe2462e2a121d8f73bf_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_1170_jpg.rf.dfcaf33eccab7f99ad3c4ca4ccb24772_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_26_jpg.rf.1294f8d182a522b6b2ee29afc4616479_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_41_jpg.rf.c47079c93cd46655a47506cad2061f33_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_1025_jpg.rf.35c39e28979ad2d45b5dae9a8d9b71d5_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_912_jpg.rf.8c82cc3e45a0ab4d9a9ba12cb1ef57bb_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_584_jpg.rf.9316e092a966bd4772a001aadc77927e_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_35_jpg.rf.a98f28b28d62bbadb6e945c673f3ea18_box3.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_1153_jpg.rf.c59acb5c540d1b709ecd226e4e8fbeff_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_821_jpg.rf.e3114c733a2922513641fa8b4f39976b_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_1224_jpg.rf.123c51b5188acf7c021b27a034c9f027_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_25_jpg.rf.750cbef049e62938cda33c8f665e711c_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_38_jpg.rf.dcc99a7cfef0c03e381d5ee760a6583e_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_1147_jpg.rf.352cd75c694f20ab5c9fd0bf729c5b28_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_227_jpg.rf.accdd7ad7be206c36b9b17fcea71d67b_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_63_jpg.rf.9896e44aa1673bd2f51f803c8bfdb1f9_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_66_jpg.rf.33d688de155d79aa22b41bc68121dea9_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_1532_jpg.rf.1be7840d658e5f87679748d5570aae95_box5.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_223_jpg.rf.5b793b55ae419c4497fa2b3a3205afe0_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_862_jpg.rf.f4b9890b758219168c894c6038512a7c_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_59_jpg.rf.577bd8465cd87042129ac56d60aa5cb5_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_75_jpg.rf.be871d72c75423f0113c20bfd2086596_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_72_jpg.rf.c3d6e6ec667b83e8c5ed1305e0943bd0_box4.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_797_jpg.rf.1e02d1c6980ad44596b4616e13788c06_box2.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_1717_jpg.rf.a99378940c3c090de9c094e5bda65d9f_box6.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_53_jpg.rf.058cd972dd10bfd997cd22412a5bc909_box2.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_871_jpg.rf.6f5a58cefd3b97f6b0fca0661908d19a_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_49_jpg.rf.06c38d6b8dc71c237a8892e573ab7fd0_box2.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_52_jpg.rf.2a5304adda49e63681d8fb9ec7d72d3b_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_40_jpg.rf.c31efae00ca7e2ec0088a1bf732708ba_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_596_jpg.rf.83182a156b11ef97e77a4ef16e3521ec_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_31_jpg.rf.d88b72f86933526d589e93aeb8af962d_box6.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_230_jpg.rf.ae569e87412e30609567f7d72945ca6c_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_1477_jpg.rf.8ef2d2ac872afb9d6feec44972e615ea_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_30_jpg.rf.ff6bf617de9bc693a1e45f2e4e2ea980_box1.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_63_jpg.rf.9896e44aa1673bd2f51f803c8bfdb1f9_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_49_jpg.rf.06c38d6b8dc71c237a8892e573ab7fd0_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_216_jpg.rf.3f5d04ec3ca95fffdcfb8f8f05f41a38_box0.jpg,False
val,Miner,bracol_crops,Miner,val\Miner\bracol_crops_1162_jpg.rf.a3a23781050469aa9ea0028236c7cd05_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1207_jpg.rf.7dd35f9276cf512e38a91f52ece055c0_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1077_jpg.rf.d1991d140a4aa447b9319cab96b586da_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_415_jpg.rf.4ad4bb268f6dc202ef3a5138a704fc10_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_269_jpg.rf.b08c480b75e9d2a18d0df13b4a805a5e_box4.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1300_jpg.rf.242a76c28ef543d2e9908f69be79014b_box14.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_307_jpg.rf.c75bc2d09bc7b0d1690fa6580100e727_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_677_jpg.rf.f77d34eb739e07770af9e61de63ed32d_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_133_jpg.rf.a42f6f63554e806c2538f8483a4d232f_box13.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_871_jpg.rf.6f5a58cefd3b97f6b0fca0661908d19a_box4.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1075_jpg.rf.5bea7a81533ead348d4630eb36b8f7fb_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_233_jpg.rf.227c92730f21b3a07fc2e2319a97e400_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1431_jpg.rf.c604adfaad106f0433aa9503cee0244c_box10.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_240_jpg.rf.51bd970b9806dcbde74a222aed4e1494_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_786_jpg.rf.1854b2697f5e302e46498d5556ac5f5d_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_790_jpg.rf.21f981f49302857cdbbefea798795dca_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_799_jpg.rf.50a64336343e8ccba9ca51b2b185e644_box3.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_427_jpg.rf.05b6e384e376e670a058c59ca555d431_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_269_jpg.rf.b08c480b75e9d2a18d0df13b4a805a5e_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_258_jpg.rf.97db6d8fc8117ffba30b1912681c6a3e_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1138_jpg.rf.7b8acb1a2d87d8654158cf804ae0d705_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_295_jpg.rf.4417be18599dcc4b694ef15ac78065a6_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1042_jpg.rf.8f15ccca59734ff76f4ba62ed5a38a4e_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1423_jpg.rf.01d531e17c00702648b03a5c860c0b89_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_300_jpg.rf.848ba3f3f455dc1f9bd0d558e71d598d_box2.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1485_jpg.rf.b05787b8a41b81d3ac2585d42d36d5e2_box2.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_647_jpg.rf.c522c0ed0e7cce8c8c73a4d6ca6dcca6_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1171_jpg.rf.62be1e530596362117b5c1162dbd80ec_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1077_jpg.rf.d1991d140a4aa447b9319cab96b586da_box3.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_410_jpg.rf.19e7049ebee23f7dc6ff3c9719189048_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1090_jpg.rf.88cba41c3ff321f4b2fb0e180a2f6f8f_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_290_jpg.rf.227f2a3321b88dda61d544fec364c95b_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1423_jpg.rf.01d531e17c00702648b03a5c860c0b89_box3.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_460_jpg.rf.d926e1701999f40bbcfdf26d18ee4967_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_521_jpg.rf.0f9792b1cd9bca7d5e75d782f39e964b_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1154_jpg.rf.ed14674713520510c549d655efdf1373_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_537_jpg.rf.3f305f38dced803846206fcf0431cd19_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_683_jpg.rf.1036ef7f0350e88d3d1d5cdcc8cf7f01_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1021_jpg.rf.a6523bb602a0afcbd3569e4288e59687_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1578_jpg.rf.023b0c7798be7b8ca5cecb04c7e0154e_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1157_jpg.rf.7b512d94ff3b7e515ce1108d2685fa73_box2.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_506_jpg.rf.760e6745993036aa6c4f0ae7a283b2b0_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_448_jpg.rf.d5a96eabce10a57d93c1c04cd46b93ee_box2.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_658_jpg.rf.afc3307a088275455d6dafac8342dd36_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1046_jpg.rf.e0d1bf84051cd06c5111096831b9d5ec_box7.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_672_jpg.rf.773d580a5a466b55e7efb7ee5a24eb97_box3.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1010_jpg.rf.f5279d85ad2900e36abd60995b74e8a7_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_542_jpg.rf.e5b866bb3fb6d2d1fbe3118a600f2ea8_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_330_jpg.rf.670d182d27a401394a8449f49c696d58_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_356_jpg.rf.e225c4e57e402ba2b3bf34b74084b011_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1028_jpg.rf.484e691f73fe550cc737e62dfaf3efab_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1236_jpg.rf.ad36ec6e41c1953e2859719b323fe8bf_box8.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_654_jpg.rf.f13e241348c905b3272040ce620067cd_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_440_jpg.rf.87e214760c1954cda409f7101891e6f8_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_391_jpg.rf.ad992195bfea2ed1c06e8b0c401506e2_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1041_jpg.rf.c35d55e4af3e35531e314390d3be330b_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_271_jpg.rf.019413822530e5d063b8707d494581c6_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_725_jpg.rf.73b75867d9b5fe5a1160d82989b7a2b9_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_305_jpg.rf.8f17d3dd473a6894abfefb9d44439141_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_273_jpg.rf.5b4894c0e552f6c27ab5eab2d73d8d9d_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1538_jpg.rf.b1b449ff5faa19855a32eddd47242485_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_536_jpg.rf.b3ff65bb756b379e36ea1645ea259f18_box2.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_437_jpg.rf.671197b222250a0f7fa8a375da23dfd8_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_266_jpg.rf.dd6ffaf7465bb9bcf9aaa90cb0a11490_box2.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1532_jpg.rf.1be7840d658e5f87679748d5570aae95_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1065_jpg.rf.6170e1db3fb69922a45bab652dac0b8d_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_531_jpg.rf.c63a284936e93b572faf534736bda575_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_530_jpg.rf.effd016bfa5cf83952a77d81669cc2d5_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_551_jpg.rf.6ddd444f755f8ab692288dfc42b2e287_box2.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1075_jpg.rf.5bea7a81533ead348d4630eb36b8f7fb_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1145_jpg.rf.8aacc786fa5a9f8ec281aaf1b0474b5c_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_386_jpg.rf.0cb782f835a45e1b923791f548af2791_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_835_jpg.rf.a728ff6e173dd0817f8a24a043c4dcf9_box2.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_458_jpg.rf.725518c79e2452148ad981fab99a9ca7_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1163_jpg.rf.5eda487bdbd85b8eb68de8c1b5e27236_box2.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1072_jpg.rf.5e38efcda3bc92467589988fb91c97ff_box2.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_345_jpg.rf.c9a879a35bce8cfc5ebed421bf03389f_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1293_jpg.rf.7e7567f13ae988536785d6e7e30e1734_box10.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_361_jpg.rf.92273fb1bad7da83d2a57e0cffa1ee56_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_428_jpg.rf.3bd82e69349bfa01e1cd5830d74a797a_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1095_jpg.rf.895d36302a433d95eba590d1bc8e1f08_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_355_jpg.rf.420b91531ff55cc38829e953e4fabe3c_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_699_jpg.rf.fb9b89ca5c43659686912a682d3ae345_box2.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_320_jpg.rf.f25854a48beedfbb19af93df1dcd2492_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_309_jpg.rf.de651c07cbfdf174ae5853750abc1016_box5.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_783_jpg.rf.03ec6e1249b78b64ac4cf6405078d5bf_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_239_jpg.rf.190d1ba1d4aaff25d19bc20614661603_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_488_jpg.rf.f2aaa77c2436b4db1093d2e909fc1ed2_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_551_jpg.rf.6ddd444f755f8ab692288dfc42b2e287_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_368_jpg.rf.a1bbe98204642a0418dc245ce590b63e_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_414_jpg.rf.04bf75fe32d9e1174220e86acc36180a_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1119_jpg.rf.3d54b2332ab4e42e8dcdf495cb5ae72f_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1715_jpg.rf.fc44e93d5d6f0b8b43f7355651e28f68_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1448_jpg.rf.a67c87c137d6b9f41178ef94fb0256fa_box11.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_244_jpg.rf.7e2a25dc7ca5ecf4a2861e98574ffb93_box1.jpg,False
val,Phoma,jmuben,JMuBEN,val\Phoma\jmuben_6 (879).jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_291_jpg.rf.1118caaf3a5fba4cf59c4f0a25be52d5_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_377_jpg.rf.7121b9e736de0d80aa0d6e977509cb6b_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_471_jpg.rf.16b6384ed148fab0f5b5af6d38708526_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_442_jpg.rf.9d4caca8f85554dd780b7731aa72599e_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_533_jpg.rf.3c7c6125f1557906fc0d1c8fd4f99e71_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_280_jpg.rf.ac9cfc6a06b69ac7c8a10052dd1083c1_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1061_jpg.rf.d047e12112275b3ac541c3cc3e4326e6_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_301_jpg.rf.dce10bec82a7e59e060c2b49d3e89995_box2.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1450_jpg.rf.ac8509217d5271654a009416d5e5bb6d_box7.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_302_jpg.rf.eb5e32731852b8254be438e13a7b72d8_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_362_jpg.rf.7b54bdeba325337032350d6e0ea6e333_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_543_jpg.rf.bb891ddda7b20966ee4a2dcd2b8c395c_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1305_jpg.rf.c776b2f8b3fad2477077497183b12534_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_1444_jpg.rf.692313fc5677e42ae588ff3165acae26_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_519_jpg.rf.5e0352bdd70d86bc21d6ea0ad885c5b9_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_492_jpg.rf.21cedcc020b89ae20e1e16658368fac9_box1.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_744_jpg.rf.d3277502b8240e915b12682ae23de347_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_402_jpg.rf.f1ef61b90553b8379167f3df2f55e57a_box0.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_242_jpg.rf.ff4085ade94206e1e7e2d1010aed5aa4_box2.jpg,False
val,Phoma,bracol_crops,Phoma,val\Phoma\bracol_crops_253_jpg.rf.e7a9b947e8bfa1d109243e3983b0dcc0_box1.jpg,False
