Cod_Dpto,Departamento,Cod_Mpio,Municipio,Grupo_cultivo,Subgrupo,Cultivo,Desagregacion,Anio,Periodo,Area_sembrada,Area_cosechada,Produccion,Rendimiento,Ciclo,Estado_fisico,Cod_cultivo,Nombre_cientifico
13,Bolívar,13688,Santa Rosa del Sur,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1345.27,1167.81,997.34,0.85,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
13,Bolívar,13688,Santa Rosa del Sur,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,1415.17,1184.22,868.05,0.73,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
13,Bolívar,13688,Santa Rosa del Sur,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,1509.59,1175.25,1061.88,0.9,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15022,Almeida,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,71.0,68.0,83.0,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15022,Almeida,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,71.0,70.0,79.0,1.13,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15022,Almeida,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,70.68,69.8,63.52,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15022,Almeida,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,72.67,70.47,81.11,1.15,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15022,Almeida,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,73.36,69.19,66.85,0.97,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15022,Almeida,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,73.54,71.52,85.86,1.2,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15047,Aquitania,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,75.0,5.0,2.75,0.55,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15047,Aquitania,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,79.5,5.0,2.75,0.55,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15047,Aquitania,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,82.5,5.0,2.25,0.45,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15047,Aquitania,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,87.5,42.5,19.12,0.45,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15090,Berbeo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,429.0,396.0,465.0,1.17,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15090,Berbeo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,426.0,390.0,423.0,1.08,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15090,Berbeo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,421.54,393.22,393.22,1.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15090,Berbeo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,439.34,396.36,315.61,0.8,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15090,Berbeo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,406.89,360.85,277.04,0.77,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15090,Berbeo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,414.11,368.48,351.18,0.95,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15106,Briceño,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,158.0,140.0,174.0,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15106,Briceño,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,156.0,147.0,169.0,1.15,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15106,Briceño,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,148.27,141.29,192.15,1.36,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15106,Briceño,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,153.18,140.85,151.3,1.07,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15106,Briceño,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,167.45,143.03,129.33,0.9,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15106,Briceño,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,169.27,142.62,158.87,1.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15109,Buenavista,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,317.0,281.0,369.0,1.31,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15109,Buenavista,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,320.0,290.0,439.5,1.52,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15109,Buenavista,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,319.29,288.92,395.82,1.37,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15109,Buenavista,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,328.73,297.7,366.44,1.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15109,Buenavista,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,351.34,336.23,226.49,0.67,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15109,Buenavista,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,351.37,316.6,262.55,0.83,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15135,Campohermoso,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,204.0,192.82,107.0,0.55,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15135,Campohermoso,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,205.0,189.0,219.0,1.16,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15135,Campohermoso,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,213.86,195.99,213.63,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15135,Campohermoso,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,221.27,194.3,196.46,1.01,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15135,Campohermoso,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,229.47,196.17,186.6,0.95,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15135,Campohermoso,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,233.12,188.65,221.83,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15172,Chinavita,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,60.0,56.0,67.0,1.2,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15172,Chinavita,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,61.0,58.0,64.0,1.1,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15172,Chinavita,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,64.83,58.82,53.53,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15172,Chinavita,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,65.81,59.26,48.95,0.83,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15172,Chinavita,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,71.15,62.57,43.41,0.69,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15172,Chinavita,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,71.69,64.47,55.05,0.85,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15183,Chita,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,5.0,0.0,0.0,0.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15183,Chita,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,5.0,5.0,4.0,0.8,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15183,Chita,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,7.0,5.0,3.65,0.73,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15183,Chita,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,9.0,9.0,2.25,0.25,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15183,Chita,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,20.0,0.0,0.0,0.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15183,Chita,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,30.0,5.0,5.0,1.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15185,Chitaraque,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,458.0,406.0,484.0,1.19,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15185,Chitaraque,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,357.0,311.0,343.0,1.1,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15185,Chitaraque,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,367.19,309.53,281.67,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15185,Chitaraque,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,377.78,323.35,381.88,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15185,Chitaraque,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,406.99,354.9,382.99,1.08,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15185,Chitaraque,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,416.64,354.97,474.51,1.34,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15212,Coper,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,229.0,199.0,246.0,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15212,Coper,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,231.0,206.0,235.0,1.14,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15212,Coper,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,236.56,213.55,202.87,0.95,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15212,Coper,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,258.81,222.65,218.51,0.98,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15212,Coper,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,271.68,242.91,194.71,0.8,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15212,Coper,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,277.52,247.63,245.19,0.99,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15223,Cubará,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,4.0,0.0,0.0,0.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15223,Cubará,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,4.0,0.0,0.0,0.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15223,Cubará,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,5.0,4.0,3.12,0.78,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15223,Cubará,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,5.0,5.0,3.5,0.7,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15223,Cubará,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,5.0,5.0,3.5,0.7,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15223,Cubará,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,6.0,1.0,0.7,0.7,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15236,Chivor,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,3.0,0.0,0.0,0.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15236,Chivor,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,3.2,3.0,2.34,0.78,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15236,Chivor,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,3.6,3.1,2.48,0.8,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15236,Chivor,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,3.5,3.5,2.8,0.8,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15236,Chivor,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,3.4,3.3,2.64,0.8,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15293,Gachantivá,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,10.0,0.0,0.0,0.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15299,Garagoa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,137.0,124.0,155.0,1.25,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15299,Garagoa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,136.0,128.0,148.0,1.16,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15299,Garagoa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,139.32,127.51,133.89,1.05,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15299,Garagoa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,150.98,129.52,107.3,0.83,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15299,Garagoa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,153.6,137.45,123.32,0.9,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15299,Garagoa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,150.35,132.14,147.2,1.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15317,Guacamayas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,58.0,53.0,32.0,0.6,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15317,Guacamayas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,63.0,56.0,56.0,1.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15317,Guacamayas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,66.0,61.0,55.51,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15317,Guacamayas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,76.0,66.0,19.8,0.3,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15317,Guacamayas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,79.0,64.0,19.2,0.3,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15317,Guacamayas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,82.0,62.0,18.6,0.3,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15322,Guateque,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,59.0,53.0,69.0,1.3,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15322,Guateque,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,59.0,54.0,64.0,1.19,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15322,Guateque,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,57.72,55.01,74.81,1.36,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15322,Guateque,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,58.07,55.63,56.19,1.01,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15322,Guateque,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,59.33,56.71,56.71,1.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15322,Guateque,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,60.77,56.32,69.71,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15325,Guayatá,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,137.0,120.0,128.0,1.07,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15325,Guayatá,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,137.0,128.0,126.0,0.98,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
15,Boyacá,15325,Guayatá,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,147.21,136.54,111.96,0.82,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
